Modus Code (V1 & V2),V2 Code (Supersedes to)
L_MODV2_SOIL_CMP_013,L_MODV2_SOIL_CMP_013
L_MODV2_SOIL_CMP_014,L_MODV2_SOIL_CMP_014
L_MODV2_SOIL_CMP_015,L_MODV2_SOIL_CMP_015
L_MODV2_SOIL_CMP_016,L_MODV2_SOIL_CMP_016
L_MODV2_SOIL_TC_001,L_MODV2_SOIL_TC_001
L_MODV2_SOIL_CO3_001,L_MODV2_SOIL_CO3_001
L_MODV2_SOIL_CO3_002,L_MODV2_SOIL_CO3_002
L_MODV2_SOIL_CO3_003,L_MODV2_SOIL_CO3_003
L_MODV2_SOIL_CO3_004,L_MODV2_SOIL_CO3_004
L_MODV2_SOIL_CO3_005,L_MODV2_SOIL_CO3_005
L_MODV2_SOIL_CO3QUAL_001,L_MODV2_SOIL_CO3QUAL_001
L_MODV2_SOIL_CEC_001,L_MODV2_SOIL_CEC_001
L_MODV2_SOIL_CEC_002,L_MODV2_SOIL_CEC_002
L_MODV2_SOIL_CEC_003,L_MODV2_SOIL_CEC_003
L_MODV2_SOIL_CEC_004,L_MODV2_SOIL_CEC_004
L_MODV2_SOIL_CEC_005,L_MODV2_SOIL_CEC_005
L_MODV2_SOIL_CEC_006,L_MODV2_SOIL_CEC_006
L_MODV2_SOIL_CEC_007,L_MODV2_SOIL_CEC_007
L_MODV2_SOIL_CEC_008,L_MODV2_SOIL_CEC_008
L_MODV2_SOIL_CEC_009,L_MODV2_SOIL_CEC_009
L_MODV2_SOIL_CEC_010,L_MODV2_SOIL_CEC_010
L_MODV2_SOIL_CEC_011,L_MODV2_SOIL_CEC_011
L_MODV2_SOIL_CROSS_001,L_MODV2_SOIL_CROSS_001
L_MODV2_SOIL_CATANRATIO_001,L_MODV2_SOIL_CATANRATIO_001
L_MODV2_SOIL_CL_001,L_MODV2_SOIL_CL_001
L_MODV2_SOIL_CL_002,L_MODV2_SOIL_CL_002
L_MODV2_SOIL_CL_003,L_MODV2_SOIL_CL_003
L_MODV2_SOIL_CL_004,L_MODV2_SOIL_CL_004
L_MODV2_SOIL_CL_005,L_MODV2_SOIL_CL_005
L_MODV2_SOIL_CL_006,L_MODV2_SOIL_CL_006
L_MODV2_SOIL_CL_007,L_MODV2_SOIL_CL_007
L_MODV2_SOIL_CL_008,L_MODV2_SOIL_CL_008
L_MODV2_SOIL_CL_009,L_MODV2_SOIL_CL_009
L_MODV2_SOIL_CL_010,L_MODV2_SOIL_CL_010
L_MODV2_SOIL_CL_011,L_MODV2_SOIL_CL_011
L_MODV2_SOIL_CL_012,L_MODV2_SOIL_CL_012
L_MODV2_SOIL_CL_013,L_MODV2_SOIL_CL_013
L_MODV2_SOIL_CL_014,L_MODV2_SOIL_CL_014
L_MODV2_SOIL_CL_015,L_MODV2_SOIL_CL_015
L_MODV2_SOIL_CL_016,L_MODV2_SOIL_CL_016
L_MODV2_SOIL_CL_017,L_MODV2_SOIL_CL_017
L_MODV2_SOIL_CL_018,L_MODV2_SOIL_CL_018
L_MODV2_SOIL_CL_019,L_MODV2_SOIL_CL_019
L_MODV2_SOIL_CL_020,L_MODV2_SOIL_CL_020
L_MODV2_SOIL_CR_001,L_MODV2_SOIL_CR_001
L_MODV2_SOIL_CR_002,L_MODV2_SOIL_CR_002
L_MODV2_SOIL_CR_003,L_MODV2_SOIL_CR_003
L_MODV2_SOIL_CR_004,L_MODV2_SOIL_CR_004
L_MODV2_SOIL_CR_005,L_MODV2_SOIL_CR_005
L_MODV2_SOIL_CR_006,L_MODV2_SOIL_CR_006
L_MODV2_SOIL_CLAY_001,L_MODV2_SOIL_CLAY_001
L_MODV2_SOIL_CLAY_002,L_MODV2_SOIL_CLAY_002
L_MODV2_SOIL_CLAY_003,L_MODV2_SOIL_CLAY_003
L_MODV2_SOIL_CLAY_004,L_MODV2_SOIL_CLAY_004
L_MODV2_SOIL_CO2RESP_001,L_MODV2_SOIL_CMP_014
L_MODV2_SOIL_CO2RESP_002,L_MODV2_SOIL_CMP_015
L_MODV2_SOIL_CO2RESP_003,L_MODV2_SOIL_CMP_016
L_MODV2_SOIL_CO_001,L_MODV2_SOIL_CO_001
L_MODV2_SOIL_CO_002,L_MODV2_SOIL_CO_002
L_MODV2_SOIL_CO_003,L_MODV2_SOIL_CO_003
L_MODV2_SOIL_CO_004,L_MODV2_SOIL_CO_004
L_MODV2_SOIL_CO_005,L_MODV2_SOIL_CO_005
L_MODV2_SOIL_CO_006,L_MODV2_SOIL_CO_006
L_MODV2_SOIL_CO_007,L_MODV2_SOIL_CO_007
L_MODV2_SOIL_CO_008,L_MODV2_SOIL_CO_008
L_MODV2_SOIL_CO_009,L_MODV2_SOIL_CO_009
L_MODV2_SOIL_COLOR_001,L_MODV2_SOIL_COLOR_001
L_MODV2_SOIL_CU_001,L_MODV2_SOIL_CU_001
L_MODV2_SOIL_CU_002,L_MODV2_SOIL_CU_002
L_MODV2_SOIL_CU_003,L_MODV2_SOIL_CU_003
L_MODV2_SOIL_CU_004,L_MODV2_SOIL_CU_004
L_MODV2_SOIL_CU_005,L_MODV2_SOIL_CU_005
L_MODV2_SOIL_CU_006,L_MODV2_SOIL_CU_006
L_MODV2_SOIL_CU_007,L_MODV2_SOIL_CU_007
L_MODV2_SOIL_CU_008,L_MODV2_SOIL_CU_008
L_MODV2_SOIL_CU_009,L_MODV2_SOIL_CU_009
L_MODV2_SOIL_CU_010,L_MODV2_SOIL_CU_010
L_MODV2_SOIL_CU_011,L_MODV2_SOIL_CU_011
L_MODV2_SOIL_CU_012,L_MODV2_SOIL_CU_012
L_MODV2_SOIL_CU_013,L_MODV2_SOIL_CU_013
L_MODV2_SOIL_CU_014,L_MODV2_SOIL_CU_014
L_MODV2_SOIL_CU_015,L_MODV2_SOIL_CU_015
L_MODV2_SOIL_CU_016,L_MODV2_SOIL_CU_016
L_MODV2_SOIL_CU_017,L_MODV2_SOIL_CU_017
L_MODV2_SOIL_CU_018,L_MODV2_SOIL_CU_018
L_MODV2_SOIL_CU_019,L_MODV2_SOIL_CU_019
L_MODV2_SOIL_CU_020,L_MODV2_SOIL_CU_020
L_MODV2_SOIL_CU_021,L_MODV2_SOIL_CU_021
L_MODV2_SOIL_CU_022,L_MODV2_SOIL_CU_022
L_MODV2_SOIL_CU_023,L_MODV2_SOIL_CU_023
L_MODV2_SOIL_CUINDEX_001,L_MODV2_SOIL_CUINDEX_001
L_MODV2_SOIL_DM_001,L_MODV2_SOIL_DM_001
L_MODV2_SOIL_DINDEX_001,L_MODV2_SOIL_DINDEX_001
L_MODV2_SOIL_DON_001,L_MODV2_SOIL_DON_001
L_MODV2_SOIL_EC_001,L_MODV2_SOIL_EC_001
L_MODV2_SOIL_EC_002,L_MODV2_SOIL_EC_002
L_MODV2_SOIL_EC_003,L_MODV2_SOIL_EC_003
L_MODV2_SOIL_EC_004,L_MODV2_SOIL_EC_004
L_MODV2_SOIL_EC_005,L_MODV2_SOIL_EC_005
L_MODV2_SOIL_ESI_001,L_MODV2_SOIL_ESI_001
L_MODV2_SOIL_EMERSON_001,L_MODV2_SOIL_EMERSON_001
L_MODV2_SOIL_ENR_001,L_MODV2_SOIL_ENR_001
L_MODV2_SOIL_XACIDT_001,L_MODV2_SOIL_XACIDT_001
L_MODV2_SOIL_XAL_001,L_MODV2_SOIL_XAL_001
L_MODV2_SOIL_XCAP_001,L_MODV2_SOIL_XCAP_001
L_MODV2_SOIL_XH_001,L_MODV2_SOIL_XH_001
L_MODV2_SOIL_XHP_001,L_MODV2_SOIL_XHP_001
L_MODV2_SOIL_XMGP_001,L_MODV2_SOIL_XMGP_001
L_MODV2_SOIL_XKP_001,L_MODV2_SOIL_XKP_001
L_MODV2_SOIL_XNAP_001,L_MODV2_SOIL_XNAP_001
L_MODV2_SOIL_F_001,L_MODV2_SOIL_F_001
L_MODV2_SOIL_GENOM_001,L_MODV2_SOIL_GENOM_001
L_MODV2_SOIL_GTRI_001,L_MODV2_SOIL_GTRI_001
L_MODV2_SOIL_GTRI_002,L_MODV2_SOIL_GTRI_002
L_MODV2_SOIL_GTRI_003,L_MODV2_SOIL_GTRI_003
L_MODV2_SOIL_GRAVEL_001,L_MODV2_SOIL_GRAVEL_001
L_MODV2_SOIL_GYPREC_001,L_MODV2_SOIL_GYPREC_001
L_MODV2_SOIL_HEAL_001,L_MODV2_SOIL_HEAL_001
L_MODV2_SOIL_HM_001,L_MODV2_SOIL_HM_001
L_MODV2_SOIL_HM_002,L_MODV2_SOIL_HM_002
L_MODV2_SOIL_HAL_001,L_MODV2_SOIL_HAL_001
L_MODV2_SOIL_OH_001,L_MODV2_SOIL_OH_001
L_MODV2_SOIL_FE_001,L_MODV2_SOIL_FE_001
L_MODV2_SOIL_FE_002,L_MODV2_SOIL_FE_002
L_MODV2_SOIL_FE_003,L_MODV2_SOIL_FE_003
L_MODV2_SOIL_FE_004,L_MODV2_SOIL_FE_004
L_MODV2_SOIL_FE_005,L_MODV2_SOIL_FE_005
L_MODV2_SOIL_FE_006,L_MODV2_SOIL_FE_006
L_MODV2_SOIL_FE_007,L_MODV2_SOIL_FE_007
L_MODV2_SOIL_FE_008,L_MODV2_SOIL_FE_008
L_MODV2_SOIL_FE_009,L_MODV2_SOIL_FE_009
L_MODV2_SOIL_FE_010,L_MODV2_SOIL_FE_010
L_MODV2_SOIL_FE_011,L_MODV2_SOIL_FE_011
L_MODV2_SOIL_FE_012,L_MODV2_SOIL_FE_012
L_MODV2_SOIL_FE_013,L_MODV2_SOIL_FE_013
L_MODV2_SOIL_FE_014,L_MODV2_SOIL_FE_014
L_MODV2_SOIL_FE_015,L_MODV2_SOIL_FE_015
L_MODV2_SOIL_FE_016,L_MODV2_SOIL_FE_016
L_MODV2_SOIL_FE_017,L_MODV2_SOIL_FE_017
L_MODV2_SOIL_FE_018,L_MODV2_SOIL_FE_018
L_MODV2_SOIL_FE_019,L_MODV2_SOIL_FE_019
L_MODV2_SOIL_FE_020,L_MODV2_SOIL_FE_020
L_MODV2_SOIL_FE_021,L_MODV2_SOIL_FE_021
L_MODV2_SOIL_FE_022,L_MODV2_SOIL_FE_022
L_MODV2_SOIL_KBRATIO_001,L_MODV2_SOIL_KBRATIO_001
L_MODV2_SOIL_KBRATIO_002,L_MODV2_SOIL_KBRATIO_002
L_MODV2_SOIL_KMGRATIO_001,L_MODV2_SOIL_KMGRATIO_001
L_MODV2_SOIL_KMGRATIO_002,L_MODV2_SOIL_KMGRATIO_002
L_MODV2_SOIL_KMGRATIO_003,L_MODV2_SOIL_KMGRATIO_003
L_MODV2_SOIL_KMGRATIO_004,L_MODV2_SOIL_KMGRATIO_004
L_MODV2_SOIL_KNARATIO_001,L_MODV2_SOIL_KNARATIO_001
L_MODV2_SOIL_KNARATIO_002,L_MODV2_SOIL_KNARATIO_002
L_MODV2_SOIL_PB_001,L_MODV2_SOIL_PB_001
L_MODV2_SOIL_PB_002,L_MODV2_SOIL_PB_002
L_MODV2_SOIL_PB_003,L_MODV2_SOIL_PB_003
L_MODV2_SOIL_PB_004,L_MODV2_SOIL_PB_004
L_MODV2_SOIL_PB_005,L_MODV2_SOIL_PB_005
L_MODV2_SOIL_PB_006,L_MODV2_SOIL_PB_006
L_MODV2_SOIL_PB_007,L_MODV2_SOIL_PB_007
L_MODV2_SOIL_PB_008,L_MODV2_SOIL_PB_008
L_MODV2_SOIL_PB_009,L_MODV2_SOIL_PB_009
